s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","scarc-iter","scarc-res","scarc-rate"
 1.3801024E+000,-9.8506203E-002, 6.3146458E-006, 3.8571429E+000, 4.0306500E+003, 4.6142857E+001, 7.9706663E-009, 5.9372448E-001
 1.3821880E+000,-9.5164071E-002, 8.0204377E-006, 4.5714286E+000, 4.0472901E+003, 4.5714286E+001, 7.3336487E-009, 5.8753974E-001
 1.3842736E+000,-9.4233360E-002, 8.6924908E-006, 5.4285714E+000, 4.0671310E+003, 4.5000000E+001, 6.9282490E-009, 5.8016172E-001
 1.3860612E+000,-9.5724908E-002, 8.9450082E-006, 6.3333333E+000, 4.0878437E+003, 4.4166667E+001, 8.1098203E-009, 5.7618815E-001
 1.3881468E+000,-9.9785351E-002, 9.0850524E-006, 7.0000000E+000, 4.1110703E+003, 4.4000000E+001, 7.1407909E-009, 5.7342185E-001
 1.3902324E+000,-1.0705494E-001, 9.7177058E-006, 7.0000000E+000, 4.1363499E+003, 4.4000000E+001, 7.4551680E-009, 5.7337786E-001
 1.3920201E+000,-1.1646352E-001, 8.5476619E-006, 7.0000000E+000, 4.1602091E+003, 4.4166667E+001, 7.7291457E-009, 5.7654762E-001
 1.3941057E+000,-1.2825942E-001, 8.9710345E-006, 6.2857143E+000, 4.1820328E+003, 4.5428571E+001, 7.1516739E-009, 5.8434667E-001
 1.3961913E+000,-1.4287856E-001, 8.4330503E-006, 6.0000000E+000, 4.2043520E+003, 4.6000000E+001, 8.7831720E-009, 5.9183960E-001
 1.3982769E+000,-1.5841462E-001, 7.1181846E-006, 6.0000000E+000, 4.2262220E+003, 4.6714286E+001, 4.6047161E-009, 5.8615283E-001
 1.4000645E+000,-1.7242726E-001, 7.8354060E-006, 6.0000000E+000, 4.2459410E+003, 4.6500000E+001, 5.7987832E-009, 5.8661569E-001
 1.4021501E+000,-1.8473540E-001, 7.6360514E-006, 6.8571429E+000, 4.2663628E+003, 4.6285714E+001, 6.3586714E-009, 5.9054729E-001
 1.4042357E+000,-1.9493878E-001, 8.5213045E-006, 7.7142857E+000, 4.2917076E+003, 4.6285714E+001, 7.1645734E-009, 5.9019019E-001
 1.4060234E+000,-2.0077103E-001, 8.5322442E-006, 8.8333333E+000, 4.3185510E+003, 4.4833333E+001, 7.4752652E-009, 5.8140733E-001
 1.4081090E+000,-2.0241558E-001, 8.9131364E-006, 9.4285714E+000, 4.3486066E+003, 4.4285714E+001, 8.0353175E-009, 5.7756231E-001
 1.4100738E+000,-1.9948719E-001, 8.1488834E-006, 9.4549100E+000, 4.3810362E+003, 4.4000000E+001, 7.2971568E-009, 5.7457245E-001
 1.4122158E+000,-1.9135691E-001, 8.3217994E-006, 8.7500000E+000, 4.4126107E+003, 4.4000000E+001, 6.7448435E-009, 5.7251364E-001
 1.4140901E+000,-1.7868862E-001, 9.0668569E-006, 7.7142857E+000, 4.4430327E+003, 4.3714286E+001, 6.8160847E-009, 5.6948760E-001
 1.4162321E+000,-1.6140441E-001, 8.5468045E-006, 6.5000000E+000, 4.4712137E+003, 4.5000000E+001, 8.1954685E-009, 5.8251173E-001
 1.4181064E+000,-1.4013583E-001, 7.7559582E-006, 4.8571429E+000, 4.4953901E+003, 4.6142857E+001, 5.5094493E-009, 5.8613459E-001
 1.4202484E+000,-1.1539220E-001, 7.7918901E-006, 4.7500000E+000, 4.5165115E+003, 4.6000000E+001, 6.4197381E-009, 5.8652457E-001
 1.4221227E+000,-8.8280707E-002, 8.8040588E-006, 6.5714286E+000, 4.5391638E+003, 4.4142857E+001, 8.2298423E-009, 5.7571305E-001
 1.4242648E+000,-6.0060767E-002, 9.0810196E-006, 7.3750000E+000, 4.5675933E+003, 4.4125000E+001, 6.6552686E-009, 5.7155767E-001
 1.4261390E+000,-3.2304171E-002, 8.8735263E-006, 7.5714286E+000, 4.5957991E+003, 4.4000000E+001, 7.9438516E-009, 5.7398911E-001
 1.4280133E+000,-8.0729014E-003, 8.3961103E-006, 8.0000000E+000, 4.6251559E+003, 4.4000000E+001, 7.9034442E-009, 5.7454675E-001
 1.4301553E+000, 1.5274980E-002, 8.8708760E-006, 8.0000000E+000, 4.6580489E+003, 4.4000000E+001, 8.1059924E-009, 5.7421644E-001
 1.4320296E+000, 3.5876320E-002, 8.5720994E-006, 7.5714286E+000, 4.6891631E+003, 4.4142857E+001, 8.7956596E-009, 5.7700997E-001
 1.4341717E+000, 5.3936922E-002, 9.1042407E-006, 7.0000000E+000, 4.7178004E+003, 4.5250000E+001, 8.3649346E-009, 5.8342600E-001
 1.4360459E+000, 6.9964217E-002, 8.8286861E-006, 7.4285714E+000, 4.7473626E+003, 4.5428571E+001, 7.9491292E-009, 5.8433630E-001
 1.4381880E+000, 8.3995384E-002, 9.1072179E-006, 6.8750000E+000, 4.7777194E+003, 4.6125000E+001, 7.9966006E-009, 5.8841760E-001
 1.4400622E+000, 9.5653541E-002, 8.6717866E-006, 5.7142857E+000, 4.8062407E+003, 4.6714286E+001, 3.7756416E-009, 5.8368245E-001
 1.4422043E+000, 1.0466146E-001, 8.7486195E-006, 5.0000000E+000, 4.8288478E+003, 4.6375000E+001, 5.3770042E-009, 5.8294170E-001
 1.4440786E+000, 1.0982658E-001, 9.0115728E-006, 5.1428571E+000, 4.8501689E+003, 4.5857143E+001, 7.9087709E-009, 5.8643632E-001
 1.4462206E+000, 1.1044754E-001, 8.7269196E-006, 5.2500000E+000, 4.8735268E+003, 4.6875000E+001, 3.4219698E-009, 5.8107503E-001
 1.4480949E+000, 1.0655138E-001, 5.8440747E-006, 6.0000000E+000, 4.8976990E+003, 4.6571429E+001, 5.6155869E-009, 5.8962787E-001
 1.4502369E+000, 9.8027160E-002, 8.0480662E-006, 6.0000000E+000, 4.9236109E+003, 4.6875000E+001, 3.8933330E-009, 5.8616177E-001
 1.4521112E+000, 8.5344914E-002, 7.9819144E-006, 6.7142857E+000, 4.9497125E+003, 4.6571429E+001, 5.1165973E-009, 5.8745500E-001
 1.4542532E+000, 6.8633730E-002, 8.5777872E-006, 7.6250000E+000, 4.9773581E+003, 4.5375000E+001, 7.7967538E-009, 5.8382930E-001
 1.4561275E+000, 4.8117089E-002, 8.6901506E-006, 8.8571429E+000, 5.0099500E+003, 4.4571429E+001, 7.2166903E-009, 5.7648152E-001
 1.4580018E+000, 2.5539158E-002, 8.7058117E-006, 9.5714286E+000, 5.0431955E+003, 4.4285714E+001, 7.1912208E-009, 5.7483233E-001
 1.4601438E+000,-1.6553519E-003, 8.9364322E-006, 9.1250000E+000, 5.0789944E+003, 4.4125000E+001, 7.8025125E-009, 5.7427122E-001
 1.4620181E+000,-3.0612048E-002, 9.2859359E-006, 8.1428571E+000, 5.1122272E+003, 4.4000000E+001, 7.2028747E-009, 5.7194151E-001
 1.4641601E+000,-5.9819739E-002, 9.6243810E-006, 8.0000000E+000, 5.1438712E+003, 4.3125000E+001, 8.5409789E-009, 5.6715554E-001
 1.4660344E+000,-8.7803968E-002, 9.1175368E-006, 8.0000000E+000, 5.1757971E+003, 4.3285714E+001, 7.9444213E-009, 5.6790198E-001
 1.4681764E+000,-1.1308379E-001, 8.1577480E-006, 6.0000000E+000, 5.2048439E+003, 4.5250000E+001, 6.6561704E-009, 5.8185867E-001
 1.4700507E+000,-1.3453996E-001, 8.0941456E-006, 4.8571429E+000, 5.2268879E+003, 4.6857143E+001, 3.9538749E-009, 5.8515081E-001
 1.4721927E+000,-1.5097489E-001, 9.2132345E-006, 5.0000000E+000, 5.2490738E+003, 4.6250000E+001, 6.0503239E-009, 5.8584321E-001
 1.4740670E+000,-1.6198315E-001, 8.6131166E-006, 5.7142857E+000, 5.2724425E+003, 4.4714286E+001, 7.6387411E-009, 5.7922447E-001
 1.4762090E+000,-1.6706062E-001, 8.6538476E-006, 6.8750000E+000, 5.2994790E+003, 4.4750000E+001, 6.5877368E-009, 5.7689592E-001
 1.4780833E+000,-1.6655228E-001, 9.4415969E-006, 7.0000000E+000, 5.3286202E+003, 4.4285714E+001, 7.9029435E-009, 5.7451757E-001
 1.4802253E+000,-1.6063700E-001, 9.4103990E-006, 7.1250000E+000, 5.3569863E+003, 4.4000000E+001, 7.9822829E-009, 5.7339574E-001
 1.4820996E+000,-1.5029736E-001, 8.2950830E-006, 8.0000000E+000, 5.3856862E+003, 4.4000000E+001, 7.3505847E-009, 5.7365373E-001
 1.4842417E+000,-1.3644469E-001, 9.2509881E-006, 8.0000000E+000, 5.4161985E+003, 4.4000000E+001, 8.0765270E-009, 5.7355396E-001
 1.4861159E+000,-1.2046652E-001, 9.1995078E-006, 8.0000000E+000, 5.4472404E+003, 4.4000000E+001, 8.0383007E-009, 5.7346455E-001
 1.4882580E+000,-1.0358877E-001, 8.2941935E-006, 8.0000000E+000, 5.4771382E+003, 4.4000000E+001, 8.1284152E-009, 5.7538410E-001
 1.4901322E+000,-8.7093502E-002, 8.7539824E-006, 7.4285714E+000, 5.5068188E+003, 4.5428571E+001, 7.6232659E-009, 5.8391818E-001
 1.4920065E+000,-7.3019142E-002, 8.4266334E-006, 7.0000000E+000, 5.5333498E+003, 4.6142857E+001, 6.4417300E-009, 5.8755327E-001
 1.4941486E+000,-5.9959803E-002, 8.6651004E-006, 6.1250000E+000, 5.5599066E+003, 4.6250000E+001, 5.3433309E-009, 5.8535024E-001
 1.4960228E+000,-4.8993186E-002, 8.6023409E-006, 6.0000000E+000, 5.5866144E+003, 4.6000000E+001, 7.2448813E-009, 5.8788280E-001
 1.4981649E+000,-3.9991275E-002, 7.6861614E-006, 6.8750000E+000, 5.6127198E+003, 4.6250000E+001, 7.4480544E-009, 5.9050284E-001
 1.5000391E+000,-3.2632556E-002, 7.9302451E-006, 6.5714286E+000, 5.6404019E+003, 4.5857143E+001, 7.2211629E-009, 5.8649628E-001
 1.5021812E+000,-2.6888842E-002, 8.1398997E-006, 7.0000000E+000, 5.6664347E+003, 4.6375000E+001, 6.0799435E-009, 5.8724000E-001
 1.5040555E+000,-2.2785770E-002, 8.4146536E-006, 8.7142857E+000, 5.6969475E+003, 4.5000000E+001, 7.2618442E-009, 5.8057354E-001
 1.5061975E+000,-2.0680111E-002, 9.5190567E-006, 9.0000000E+000, 5.7317887E+003, 4.4875000E+001, 5.9056738E-009, 5.7530513E-001
 1.5080718E+000,-2.0848558E-002, 8.5775445E-006, 9.7142857E+000, 5.7694096E+003, 4.4285714E+001, 5.6244749E-009, 5.7213829E-001
 1.5102138E+000,-2.3797691E-002, 9.1299440E-006, 1.0125000E+001, 5.8078152E+003, 4.4000000E+001, 6.2155671E-009, 5.7031270E-001
 1.5120881E+000,-2.9750351E-002, 9.0573988E-006, 1.0285714E+001, 5.8483006E+003, 4.4000000E+001, 7.2086392E-009, 5.7231346E-001
 1.5142301E+000,-3.9107712E-002, 9.0979769E-006, 9.0000000E+000, 5.8873675E+003, 4.3875000E+001, 6.2200590E-009, 5.6945676E-001
 1.5161044E+000,-5.1876822E-002, 8.8705471E-006, 7.2857143E+000, 5.9226702E+003, 4.5285714E+001, 7.4320500E-009, 5.8245383E-001
 1.5182464E+000,-6.8186528E-002, 8.3799936E-006, 6.1250000E+000, 5.9504145E+003, 4.5875000E+001, 7.8558008E-009, 5.8833043E-001
 1.5201207E+000,-8.7443183E-002, 7.1448378E-006, 5.1428571E+000, 5.9740507E+003, 4.5714286E+001, 7.0033192E-009, 5.8669462E-001
 1.5220457E+000,-1.0809293E-001, 8.6633792E-006, 6.6250000E+000, 6.0013702E+003, 4.4375000E+001, 8.4795759E-009, 5.7656337E-001
 1.5242114E+000,-1.3025967E-001, 9.1887887E-006, 7.0000000E+000, 6.0396825E+003, 4.4111111E+001, 7.1969539E-009, 5.7106136E-001
 1.5261364E+000,-1.5147987E-001, 9.0344180E-006, 6.2500000E+000, 6.0778710E+003, 4.4125000E+001, 7.7426945E-009, 5.7264736E-001
 1.5280614E+000,-1.6913804E-001, 8.9721675E-006, 6.5000000E+000, 6.1117620E+003, 4.4625000E+001, 7.8465429E-009, 5.7643973E-001
 1.5302271E+000,-1.8393179E-001, 8.5086996E-006, 7.0000000E+000, 6.1514529E+003, 4.4333333E+001, 7.8021246E-009, 5.7520261E-001
 1.5321521E+000,-1.9355198E-001, 8.0394936E-006, 7.0000000E+000, 6.1903394E+003, 4.5000000E+001, 5.9809617E-009, 5.7744294E-001
 1.5340771E+000,-1.9708076E-001, 8.1686401E-006, 7.0000000E+000, 6.2230137E+003, 4.4750000E+001, 7.3202383E-009, 5.7797553E-001
 1.5360022E+000,-1.9524656E-001, 8.1774580E-006, 7.0000000E+000, 6.2561428E+003, 4.4375000E+001, 8.4789807E-009, 5.7733740E-001
 1.5381678E+000,-1.8790961E-001, 8.4605416E-006, 7.0000000E+000, 6.2922640E+003, 4.5111111E+001, 8.3814867E-009, 5.8195883E-001
 1.5400928E+000,-1.7623326E-001, 9.5128914E-006, 7.0000000E+000, 6.3292154E+003, 4.6000000E+001, 7.3299336E-009, 5.8501516E-001
 1.5420179E+000,-1.6253391E-001, 8.6826035E-006, 6.8750000E+000, 6.3622850E+003, 4.6125000E+001, 6.2458548E-009, 5.8475993E-001
 1.5441113E+000,-1.4745229E-001, 8.5734792E-006, 6.0000000E+000, 6.3925655E+003, 4.6241379E+001, 6.4257981E-009, 5.8714566E-001
 1.5462289E+000,-1.3184306E-001, 8.4729105E-006, 5.0000000E+000, 6.4188938E+003, 4.6000000E+001, 5.8869303E-009, 5.8293115E-001
 1.5480817E+000,-1.1881942E-001, 8.2567002E-006, 5.0000000E+000, 6.4415360E+003, 4.6000000E+001, 7.1925131E-009, 5.8698659E-001
 1.5501992E+000,-1.0818675E-001, 8.4048002E-006, 5.5000000E+000, 6.4665118E+003, 4.5875000E+001, 7.7096445E-009, 5.8800265E-001
 1.5520521E+000,-9.9984737E-002, 8.5012715E-006, 6.0000000E+000, 6.4957542E+003, 4.6000000E+001, 8.0195689E-009, 5.8963322E-001
 1.5541696E+000,-9.4197339E-002, 7.0970586E-006, 5.8750000E+000, 6.5248218E+003, 4.6125000E+001, 6.3987871E-009, 5.8758043E-001
 1.5560224E+000,-9.0416105E-002, 8.4925019E-006, 6.5714286E+000, 6.5559927E+003, 4.6428571E+001, 5.1874554E-009, 5.8534603E-001
 1.5581400E+000,-8.8297166E-002, 8.5472448E-006, 8.1250000E+000, 6.5896291E+003, 4.4875000E+001, 8.5088254E-009, 5.8161481E-001
 1.5602575E+000,-8.7440145E-002, 7.9214096E-006, 8.8750000E+000, 6.6286169E+003, 4.4750000E+001, 6.3219195E-009, 5.7723943E-001
 1.5621103E+000,-8.7887887E-002, 9.1533340E-006, 8.2857143E+000, 6.6664809E+003, 4.4857143E+001, 9.4427824E-009, 5.8213331E-001
 1.5642278E+000,-8.9719225E-002, 9.4945206E-006, 8.0000000E+000, 6.7006880E+003, 4.4625000E+001, 9.0567616E-009, 5.7940089E-001
 1.5660807E+000,-9.2928274E-002, 8.9547156E-006, 8.4285714E+000, 6.7383995E+003, 4.4142857E+001, 7.7575442E-009, 5.7452745E-001
 1.5681982E+000,-9.7328112E-002, 8.5248230E-006, 9.0000000E+000, 6.7783741E+003, 4.3625000E+001, 7.3862251E-009, 5.7055605E-001
 1.5700510E+000,-1.0228290E-001, 8.5198275E-006, 8.8571429E+000, 6.8178197E+003, 4.3714286E+001, 5.8838035E-009, 5.6805459E-001
 1.5721686E+000,-1.0686237E-001, 9.0782599E-006, 7.2500000E+000, 6.8559562E+003, 4.4250000E+001, 7.9072981E-009, 5.7534338E-001
 1.5740214E+000,-1.0989037E-001, 8.2678724E-006, 5.5714286E+000, 6.8863340E+003, 4.6000000E+001, 6.4847085E-009, 5.8709603E-001
 1.5761389E+000,-1.0993895E-001, 7.9240588E-006, 4.3750000E+000, 6.9061915E+003, 4.6125000E+001, 6.8152132E-009, 5.8875221E-001
 1.5782565E+000,-1.0568327E-001, 7.7476842E-006, 4.5000000E+000, 6.9261166E+003, 4.6000000E+001, 7.7427077E-009, 5.8998380E-001
 1.5801093E+000,-9.7463230E-002, 8.5477568E-006, 6.2857143E+000, 6.9499729E+003, 4.6000000E+001, 6.8816924E-009, 5.8604406E-001
 1.5822268E+000,-8.5758263E-002, 8.7258509E-006, 7.0000000E+000, 6.9775593E+003, 4.4250000E+001, 8.6465430E-009, 5.7689299E-001
 1.5840797E+000,-7.1769514E-002, 9.2114383E-006, 7.1428571E+000, 7.0056987E+003, 4.4142857E+001, 8.6675971E-009, 5.7523503E-001
 1.5861972E+000,-5.6336253E-002, 8.3435555E-006, 7.8750000E+000, 7.0356536E+003, 4.4000000E+001, 8.2483850E-009, 5.7498231E-001
 1.5880500E+000,-4.0319488E-002, 8.6386248E-006, 8.0000000E+000, 7.0659153E+003, 4.4142857E+001, 7.2471381E-009, 5.7367355E-001
 1.5901676E+000,-2.4694047E-002, 8.4159610E-006, 8.0000000E+000, 7.0953245E+003, 4.4000000E+001, 7.6776750E-009, 5.7378447E-001
 1.5920204E+000,-1.0612398E-002, 8.1822595E-006, 8.0000000E+000, 7.1251532E+003, 4.3714286E+001, 7.3994948E-009, 5.7161070E-001
 1.5941379E+000, 6.0451678E-004, 8.3161393E-006, 8.0000000E+000, 7.1545436E+003, 4.4000000E+001, 8.0693219E-009, 5.7511413E-001
 1.5962555E+000, 8.3921359E-003, 8.1353542E-006, 8.0000000E+000, 7.1860087E+003, 4.4875000E+001, 8.4909757E-009, 5.8245234E-001
 1.5981083E+000, 1.1181126E-002, 8.8996537E-006, 7.1428571E+000, 7.2163488E+003, 4.6142857E+001, 7.3675235E-009, 5.8728996E-001
 1.6002258E+000, 9.3599216E-003, 8.9447985E-006, 6.2500000E+000, 7.2439539E+003, 4.6125000E+001, 7.0522325E-009, 5.8699905E-001
 1.6020787E+000, 3.4329347E-003, 8.6413959E-006, 6.4285714E+000, 7.2696676E+003, 4.6000000E+001, 7.6944204E-009, 5.8869861E-001
 1.6041962E+000,-6.2464978E-003, 7.7344133E-006, 6.6250000E+000, 7.2957483E+003, 4.6375000E+001, 4.9096878E-009, 5.8511579E-001
 1.6060490E+000,-1.8940300E-002, 7.8528781E-006, 6.5714286E+000, 7.3214465E+003, 4.6857143E+001, 3.7257211E-009, 5.8417473E-001
 1.6081666E+000,-3.4229596E-002, 8.4703226E-006, 8.2500000E+000, 7.3507496E+003, 4.5625000E+001, 7.5063304E-009, 5.8554451E-001
 1.6100194E+000,-5.1573819E-002, 9.1517864E-006, 9.0000000E+000, 7.3869168E+003, 4.4428571E+001, 7.3658997E-009, 5.7538869E-001
 1.6121369E+000,-7.0740594E-002, 9.4383777E-006, 9.1250000E+000, 7.4262419E+003, 4.4500000E+001, 7.4290465E-009, 5.7559755E-001
 1.6142544E+000,-9.2852297E-002, 8.6877185E-006, 9.8750000E+000, 7.4685239E+003, 4.4000000E+001, 7.4679956E-009, 5.7313048E-001
 1.6161073E+000,-1.1487319E-001, 8.3908863E-006, 1.0714286E+001, 7.5093651E+003, 4.4000000E+001, 7.8323773E-009, 5.7439187E-001
 1.6182248E+000,-1.3773113E-001, 8.8959795E-006, 1.0125000E+001, 7.5516683E+003, 4.3500000E+001, 6.6171863E-009, 5.6731773E-001
 1.6200776E+000,-1.6066326E-001, 8.7895284E-006, 8.1428571E+000, 7.5889563E+003, 4.4428571E+001, 7.0265300E-009, 5.7541744E-001
 1.6221952E+000,-1.8251139E-001, 8.7964286E-006, 5.8750000E+000, 7.6185274E+003, 4.6125000E+001, 6.8455683E-009, 5.8701745E-001
 1.6240480E+000,-2.0188198E-001, 6.5473854E-006, 4.8571429E+000, 7.6428699E+003, 4.5571429E+001, 8.5040112E-009, 5.9057493E-001
 1.6260860E+000,-2.1684350E-001, 7.8293011E-006, 5.7272446E+000, 7.6667945E+003, 4.4000000E+001, 6.6865380E-009, 5.7208569E-001
 1.6282298E+000,-2.2678007E-001, 9.0259023E-006, 7.0000000E+000, 7.6996817E+003, 4.4000000E+001, 7.9324462E-009, 5.7198654E-001
 1.6301353E+000,-2.2906519E-001, 8.9324794E-006, 6.6250000E+000, 7.7337222E+003, 4.4000000E+001, 8.3692920E-009, 5.7288189E-001
 1.6320408E+000,-2.2418309E-001, 9.3538182E-006, 6.0000000E+000, 7.7643568E+003, 4.4500000E+001, 7.8925020E-009, 5.7468643E-001
 1.6341845E+000,-2.1182099E-001, 8.3373430E-006, 6.8888889E+000, 7.7982866E+003, 4.5000000E+001, 6.3262004E-009, 5.7731768E-001
 1.6360900E+000,-1.9331934E-001, 8.1722408E-006, 7.0000000E+000, 7.8341408E+003, 4.4750000E+001, 6.8855199E-009, 5.7703189E-001
 1.6382337E+000,-1.7016047E-001, 7.8574151E-006, 7.0000000E+000, 7.8690826E+003, 4.4888889E+001, 7.1106831E-009, 5.7899839E-001
 1.6401393E+000,-1.4446173E-001, 8.3770425E-006, 7.0000000E+000, 7.9024135E+003, 4.5000000E+001, 8.4369477E-009, 5.8139340E-001
 1.6420448E+000,-1.1957870E-001, 8.3529867E-006, 7.0000000E+000, 7.9353348E+003, 4.5250000E+001, 8.6118085E-009, 5.8332179E-001
 1.6441885E+000,-9.3928162E-002, 9.0427702E-006, 7.0000000E+000, 7.9704336E+003, 4.5777778E+001, 7.5726212E-009, 5.8432012E-001
 1.6460940E+000,-7.0177090E-002, 9.0487603E-006, 7.0000000E+000, 8.0047724E+003, 4.6000000E+001, 7.5428257E-009, 5.8596653E-001
 1.6482377E+000,-4.9252188E-002, 8.0268925E-006, 6.3333333E+000, 8.0383132E+003, 4.6000000E+001, 7.7853091E-009, 5.8830928E-001
 1.6501433E+000,-3.1644253E-002, 8.5160666E-006, 5.1250000E+000, 8.0684440E+003, 4.6625000E+001, 4.8316699E-009, 5.8351763E-001
 1.6520488E+000,-1.8690293E-002, 7.8959124E-006, 5.0000000E+000, 8.0925489E+003, 4.6000000E+001, 8.2434450E-009, 5.8899540E-001
 1.6541925E+000,-9.3770499E-003, 8.4297281E-006, 5.0000000E+000, 8.1197704E+003, 4.6000000E+001, 7.6820769E-009, 5.8753575E-001
 1.6560266E+000,-5.0835081E-003, 7.9093786E-006, 6.0000000E+000, 8.1473091E+003, 4.6571429E+001, 5.7745322E-009, 5.8776895E-001
 1.6581226E+000,-6.2790851E-003, 7.9359585E-006, 5.7500000E+000, 8.1763424E+003, 4.6375000E+001, 5.9233439E-009, 5.8598940E-001
 1.6602187E+000,-1.3471211E-002, 7.7582568E-006, 6.3750000E+000, 8.2041702E+003, 4.6500000E+001, 6.2343400E-009, 5.8884686E-001
 1.6620528E+000,-2.5456421E-002, 8.6079962E-006, 7.7142857E+000, 8.2348848E+003, 4.4857143E+001, 8.4465035E-009, 5.8063366E-001
 1.6641489E+000,-4.1915612E-002, 9.2207682E-006, 8.0000000E+000, 8.2693249E+003, 4.4875000E+001, 8.9265232E-009, 5.8113039E-001
 1.6662449E+000,-6.2973015E-002, 8.9161089E-006, 8.0000000E+000, 8.3059718E+003, 4.6000000E+001, 7.5270176E-009, 5.8730430E-001
 1.6680790E+000,-8.4521462E-002, 8.9254827E-006, 8.0000000E+000, 8.3404744E+003, 4.5714286E+001, 8.9762638E-009, 5.8770577E-001
 1.6701751E+000,-1.0614371E-001, 9.1476767E-006, 8.2500000E+000, 8.3744928E+003, 4.4500000E+001, 7.9310260E-009, 5.7687114E-001
 1.6720091E+000,-1.2617982E-001, 8.4273953E-006, 9.0000000E+000, 8.4107770E+003, 4.4000000E+001, 8.1176008E-009, 5.7474983E-001
 1.6741052E+000,-1.4295079E-001, 8.7922964E-006, 9.0000000E+000, 8.4467263E+003, 4.3250000E+001, 7.4612294E-009, 5.6676379E-001
 1.6762013E+000,-1.5596086E-001, 8.8577117E-006, 8.0000000E+000, 8.4855666E+003, 4.3625000E+001, 7.5725113E-009, 5.7016779E-001
 1.6780354E+000,-1.6287617E-001, 8.4107958E-006, 6.2857143E+000, 8.5200685E+003, 4.5571429E+001, 7.5964792E-009, 5.8531507E-001
 1.6801314E+000,-1.6450959E-001, 7.9511623E-006, 5.0000000E+000, 8.5464788E+003, 4.6000000E+001, 6.6794088E-009, 5.8809431E-001
 1.6822275E+000,-1.6139368E-001, 8.0912863E-006, 4.2500000E+000, 8.5703745E+003, 4.6125000E+001, 7.3686691E-009, 5.8788276E-001
 1.6840616E+000,-1.5510830E-001, 8.0151618E-006, 6.1428571E+000, 8.5928990E+003, 4.5714286E+001, 7.2621259E-009, 5.8578100E-001
 1.6861577E+000,-1.4688795E-001, 8.6379570E-006, 7.0000000E+000, 8.6197753E+003, 4.5375000E+001, 7.3100102E-009, 5.8262896E-001
 1.6882537E+000,-1.3748749E-001, 9.4291817E-006, 7.0000000E+000, 8.6528977E+003, 4.4500000E+001, 7.1300281E-009, 5.7445172E-001
 1.6900878E+000,-1.2910924E-001, 8.3819545E-006, 7.8571429E+000, 8.6865745E+003, 4.4142857E+001, 7.3272631E-009, 5.7437617E-001
 1.6921839E+000,-1.2186749E-001, 8.7290947E-006, 8.0000000E+000, 8.7211971E+003, 4.4000000E+001, 8.1528696E-009, 5.7427486E-001
 1.6940179E+000,-1.1606761E-001, 8.4090613E-006, 8.0000000E+000, 8.7572028E+003, 4.4000000E+001, 6.6916290E-009, 5.7186476E-001
 1.6961140E+000,-1.1195762E-001, 8.1151816E-006, 8.0000000E+000, 8.7912504E+003, 4.3875000E+001, 5.1117606E-009, 5.6794593E-001
 1.6982101E+000,-1.0950136E-001, 8.6888369E-006, 8.0000000E+000, 8.8271584E+003, 4.4125000E+001, 7.0356917E-009, 5.7350665E-001
 1.7000442E+000,-1.0911142E-001, 8.8789888E-006, 8.0000000E+000, 8.8603983E+003, 4.5000000E+001, 8.7000396E-009, 5.8232823E-001
 1.7021402E+000,-1.1074752E-001, 8.4330801E-006, 7.5000000E+000, 8.8931520E+003, 4.5750000E+001, 8.5398496E-009, 5.8803207E-001
 1.7042363E+000,-1.1477207E-001, 8.7133273E-006, 6.5000000E+000, 8.9253245E+003, 4.6000000E+001, 7.9284068E-009, 5.8827391E-001
 1.7060704E+000,-1.2078907E-001, 7.2635118E-006, 7.0000000E+000, 8.9522726E+003, 4.6000000E+001, 8.6472208E-009, 5.9243745E-001
 1.7081664E+000,-1.2919691E-001, 7.9936081E-006, 6.5000000E+000, 8.9780836E+003, 4.6375000E+001, 5.8964464E-009, 5.8554527E-001
 1.7100005E+000,-1.4010908E-001, 8.3073394E-006, 6.8571429E+000, 9.0036802E+003, 4.6714286E+001, 4.3165603E-009, 5.8413751E-001
 1.7120966E+000,-1.5393043E-001, 8.4490445E-006, 8.6250000E+000, 9.0344960E+003, 4.5375000E+001, 6.8213305E-009, 5.8244508E-001
 1.7141927E+000,-1.7200616E-001, 9.6619351E-006, 9.0000000E+000, 9.0704006E+003, 4.5000000E+001, 6.4968406E-009, 5.7725419E-001
 1.7160267E+000,-1.9204006E-001, 9.3059119E-006, 9.2857143E+000, 9.1056463E+003, 4.4428571E+001, 7.3331523E-009, 5.7502531E-001
 1.7181228E+000,-2.1475007E-001, 8.6968933E-006, 1.0000000E+001, 9.1404111E+003, 4.4000000E+001, 8.1626720E-009, 5.7421108E-001
 1.7202189E+000,-2.4071273E-001, 8.2359842E-006, 1.0875000E+001, 9.1793491E+003, 4.4000000E+001, 7.6887794E-009, 5.7419335E-001
 1.7220529E+000,-2.6473597E-001, 8.8490934E-006, 1.0000000E+001, 9.2169264E+003, 4.3857143E+001, 6.7052189E-009, 5.7012980E-001
 1.7241490E+000,-2.8546051E-001, 8.7777481E-006, 7.6250000E+000, 9.2502689E+003, 4.5000000E+001, 7.6828784E-009, 5.8057706E-001
 1.7262451E+000,-3.0043807E-001, 8.0278104E-006, 5.3750000E+000, 9.2793817E+003, 4.6375000E+001, 7.1769376E-009, 5.8988419E-001
