Time1,OH1,TMP1
0.03988366791908938,2.484553136295157e-07,1243.383135494654
0.03990147906516918,2.500659778209626e-07,1243.541229348025
0.03991929021124898,2.5169500961921635e-07,1243.700441805723
0.03993233020490125,2.528994873353054e-07,1243.817722375512
0.039941752394909436,2.537760939875782e-07,1243.902845421891
0.03995117458491762,2.546580376479573e-07,1243.988290158911
0.039960596774925805,2.555453652390837e-07,1244.0740586612474
0.03997001896493399,2.564381244586148e-07,1244.1601530230391
0.039979441154942175,2.5733636427443814e-07,1244.2465753576669
0.03998886334495036,2.5824013388370526e-07,1244.3333277985964
0.03999548421961916,2.588785374183646e-07,1244.3944864735683
0.04000010803484793,2.5932602360786515e-07,1244.4372955073252
0.04000346304661079,2.596515657639553e-07,1244.468407947051
0.040006818058373646,2.5997782465419634e-07,1244.4995629417272
0.040010173070136504,2.603048043242509e-07,1244.5307605906034
0.04001352808189936,2.606325056780717e-07,1244.5620009932718
0.04001688309366222,2.609609305766501e-07,1244.59328424964
0.04002023810542508,2.6129008247479083e-07,1244.6246104599513
0.040023593117187936,2.6161996362119894e-07,1244.6559797247992
0.040026948128950794,2.6195057571519365e-07,1244.6873921451106
0.04003030314071365,2.622819213556825e-07,1244.718847822143
0.04003365815247651,2.6261400323021605e-07,1244.750346857498
0.04003701316423937,2.629468235098578e-07,1244.781889353125
0.04004325733232079,2.635682249746673e-07,1244.84071061949
0.04004950150040221,2.6419220797599276e-07,1244.8996834436027
0.040055745668483626,2.648187879424765e-07,1244.9588084922675
0.040061989836565046,2.654479807527889e-07,1245.0180864364986
0.040074149570873394,2.6668081394580555e-07,1245.1339641359866
0.04008630930518174,2.6792373541717794e-07,1245.2504292546482
0.04009846903949009,2.69176865672321e-07,1245.3674868885907
0.04011062877379844,2.7044032723487377e-07,1245.4851421974727
0.04013529241035391,2.7303525582848537e-07,1245.7256400916806
0.040159956046909376,2.7567426576895625e-07,1245.9686628294428
0.040184619683464845,2.783584556834502e-07,1246.2142559885822
0.040209283320020314,2.81088960305302e-07,1246.4624663351312
0.04023394695657578,2.838669522610657e-07,1246.7133418659787
0.04027095796262915,2.8812745497152784e-07,1247.0949221685053
0.04030796896868252,2.9250190242986067e-07,1247.4827875477233
0.04034497997473589,2.969947844635108e-07,1247.8771171028213
0.04038199098078926,3.016108267978562e-07,1248.278097344234
0.04041900198684263,3.063550053458121e-07,1248.6859226124113
0.040456012992896,3.112325633715963e-07,1249.1007954910851
0.04049302399894937,3.1624902878425156e-07,1249.52292725061
0.04053003500500274,3.214102343011173e-07,1249.9525383417702
0.04056704601105611,3.2672233762983e-07,1250.3898589320875
0.04060405701710948,3.321918451177195e-07,1250.8351294734296
0.04064106802316285,3.378256355003798e-07,1251.2886013039815
0.04067807902921622,3.4363098780460993e-07,1251.7505372947232
0.04071509003526959,3.4961560907128606e-07,1252.2212125477886
0.04075210104132296,3.5578766764148494e-07,1252.7009151484956
0.04078911204737633,3.62155825628741e-07,1253.1899469739328
0.0408261230534297,3.687292791326809e-07,1253.688624562756
0.04086313405948307,3.7551779591179323e-07,1254.1972800542023
0.040900145065536436,3.825317647369536e-07,1254.7162622020962
0.040937156071589806,3.8978223844734563e-07,1255.2459374722878
0.040974167077643175,3.972809961324097e-07,1255.786691228916
0.04100000350910129,4.0266949961237436e-07,1256.1709589518764
0.04101773436813131,4.064433540705241e-07,1256.4379840355848
0.04103025361209669,4.091461144711968e-07,1256.6281768987762
0.041039508334389546,4.1116477121173e-07,1256.7696668770125
0.041048763056682404,4.132012507921871e-07,1256.9119229146893
0.04105801777897526,4.1525578260954214e-07,1257.0549521958815
0.04106727250126812,4.173286001407089e-07,1257.1987620013442
0.04107652722356098,4.1941994081301497e-07,1257.3433597104397
0.041085781945853835,4.215300464683246e-07,1257.488752802442
0.04109503666814669,4.236591627184618e-07,1257.6349488590963
0.04110173404544859,4.252119402750562e-07,1257.741251900705
0.0411064813178358,4.2631875181478655e-07,1257.8168609377797
0.04110997209531451,4.2713589877248515e-07,1257.8725956323653
0.041113462872793216,4.2795584418118007e-07,1257.928447454417
0.041116953650271924,4.287786035980179e-07,1257.9844168295488
0.04112044442775063,4.296041894572173e-07,1258.0405041855947
0.04112393520522934,4.304326157169658e-07,1258.0967099525928
0.04112742598270805,4.312638977337968e-07,1258.1530345628346
0.04113091676018676,4.320980495048075e-07,1258.2094784508877
0.041134407537665466,4.3293508489800016e-07,1258.2660420535872
0.041137898315144174,4.337750187921085e-07,1258.3227258100503
0.04114342608655196,4.3511104913497955e-07,1258.4127334338584
0.04114895385795974,4.364544430279434e-07,1258.5030452260276
0.04115448162936752,4.3780525943924353e-07,1258.5936629661167
0.041160009400775306,4.3916355807237527e-07,1258.6845884486063
0.04117459001836853,4.427826926433267e-07,1258.9259127297385
0.04119704809433068,4.4846242172164505e-07,1259.3019086852494
0.04121950617029283,4.542736234862199e-07,1259.683221289045
0.04124196424625498,4.602207656741399e-07,1260.0699817833995
0.04126442232221713,4.6630851816265936e-07,1260.46232609971
0.04128688039817928,4.7254176259635715e-07,1260.8603950838797
0.04130933847414143,4.789256055523313e-07,1261.264334719739
0.04133179655010358,4.854653906381373e-07,1261.6742963686868
0.04135425462606573,4.921667125641835e-07,1262.090437029585
0.041376712702027876,4.990354316552996e-07,1262.512919616386
0.041399170777990026,5.060776898244674e-07,1262.9419132518537
0.041421628853952175,5.132999273545356e-07,1263.37759357821
0.041444086929914324,5.207089010896828e-07,1263.8201430867603
0.04146654500587647,5.283117038041121e-07,1264.2697514683825
0.04148900308183862,5.361157851155062e-07,1264.7266159865337
0.04151146115780077,5.441289738860648e-07,1265.1909418742976
0.04153391923376292,5.523595023737326e-07,1265.6629427573062
0.04155637730972507,5.608160321997408e-07,1266.1428411044853
0.04157883538568722,5.695076823434897e-07,1266.6308687089327
0.04160129346164937,5.784440593408315e-07,1267.1272672012626
0.04161692507254378,5.848138918096131e-07,1267.4778521303706
0.041632556683438196,5.913107503684181e-07,1267.8327023973416
0.04164818829433261,5.979383460680431e-07,1268.1919087874744
0.04166381990522702,6.047005284893056e-07,1268.5555648558907
0.04167945151612144,6.116013007231034e-07,1268.9237670441642
0.04169508312701585,6.186448189168353e-07,1269.2966148049252
0.041710714737910264,6.258354077747992e-07,1269.6742107269215
0.04172634634880468,6.33177561034551e-07,1270.056660663657
0.04174197795969909,6.406759580047695e-07,1270.4440738680967
0.041757609570593504,6.483354640335532e-07,1270.836563134535
0.04177324118148792,6.561611494528836e-07,1271.2342449496878
0.04178887279238233,6.641582905830306e-07,1271.6372396515048
0.041804504403276745,6.723323898309246e-07,1272.0456715954394
0.04182013601417116,6.806891776185979e-07,1272.459669330147
0.041830938944842674,6.865743931269278e-07,1272.7491030326821
0.04184174187551419,6.925517575837525e-07,1273.041303555793
0.04185254480618571,6.986233775158006e-07,1273.3363171241365
0.04186334773685722,7.047914218907871e-07,1273.634191066757
0.04187415066752874,7.110581270007549e-07,1273.9349738537542
0.041884953598200256,7.17425795071713e-07,1274.2387151344965
0.04189221378448387,7.217631442946228e-07,1274.4445342771999
0.04189721043313598,7.247757179093365e-07,1274.5869821498995
0.041902207081788094,7.278109929672433e-07,1274.7300864733502
0.041907203730440205,7.308692181866828e-07,1274.8738525157348
0.04191220037909232,7.339506456062303e-07,1275.0182856054287
0.04191719702774443,7.370555311796338e-07,1275.1633911321248
0.04192219367639654,7.401841345548508e-07,1275.3091745478494
0.041929908204850645,7.450617024337989e-07,1275.535599560307
0.04193762273330475,7.499974237688045e-07,1275.76367425783
0.04194533726175886,7.54992308273354e-07,1275.9934196129664
0.041956982627677254,7.626466284836108e-07,1276.3434405799396
0.04196862799359565,7.704417787382207e-07,1276.6973923959397
0.04198027335951405,7.783815425676863e-07,1277.0553523160136
0.041991918725432446,7.864698378252561e-07,1277.4173997784399
0.042009638500553066,7.990712515882892e-07,1277.9763235121372
0.042027358275673686,8.120409472523103e-07,1278.5451993635872
0.042045078050794306,8.253947119937425e-07,1279.1243389622218
0.042062797825914926,8.391492325917837e-07,1279.714068038691
0.042080517601035546,8.533221551964418e-07,1280.3147272968308
0.042098237376156165,8.67932155809841e-07,1280.9266732769
0.042115957151276785,8.829990134260006e-07,1281.5502792841069
0.042133676926397405,8.985436939799241e-07,1282.1859364288898
0.042151396701518025,9.145884368773487e-07,1282.8340547647977
0.042169116476638645,9.31156854474626e-07,1283.4950645010376
0.042186836251759265,9.482740355570878e-07,1284.169417296244
0.042204556026879884,9.659666641237373e-07,1284.8575876564903
0.042222275802000504,9.84263142529988e-07,1285.5600744550648
0.042239995577121124,1.0031937342553064e-06,1286.27740258067
0.042257715352241744,1.022790711784013e-06,1287.0101247216467
0.042275435127362364,1.0430885295931897e-06,1287.7588232999835
0.04228798425318887,1.057907343620269e-06,1288.299048599107
0.042296696700581546,1.0684204076205296e-06,1288.6791231015943
0.04230293317763313,1.0760620489747654e-06,1288.953759233029
0.04230916965468472,1.0838027531827895e-06,1289.2305766462823
0.0423154061317363,1.0916443864216478e-06,1289.509605570696
0.04232164260878789,1.0995888620339868e-06,1289.7908768347406
0.04232787908583947,1.1076381393034351e-06,1290.0744218812652
0.04233411556289106,1.1157942295629875e-06,1290.360272783604
0.042338657062294505,1.121802008669161e-06,1290.5699035214461
0.04234192767417501,1.1261647952417258e-06,1290.7216467990309
0.04234519828605551,1.1305582541149102e-06,1290.8740447730731
0.04234846889793602,1.1349826968703948e-06,1291.0271023581151
0.04235173950981652,1.1394384403720626e-06,1291.1808245211857
0.042355010121697026,1.1439258071999405e-06,1291.335216282658
0.04235828073357753,1.1484451212698225e-06,1291.4902827169517
0.042361551345458034,1.1529967128656716e-06,1291.6460289534177
0.04236394881822303,1.1563538826198742e-06,1291.7606311856048
0.04236570429007121,1.1588232514323277e-06,1291.8447795740744
0.042367459761919385,1.161302140131062e-06,1291.9291272202424
0.04236921523376756,1.1637906003611157e-06,1292.01367494373
0.04237097070561574,1.1662886857032196e-06,1292.0984235689214
0.04237272617746392,1.1687964505892257e-06,1292.1833739250346
0.042374481649312096,1.1713139498788136e-06,1292.2685268461944
0.04237623712116027,1.173841237184515e-06,1292.353883171418
0.04237799259300845,1.1763783680389931e-06,1292.4394437446904
0.04237974806485663,1.1789253970576242e-06,1292.5252094149118
0.042381503536704807,1.1814823821686575e-06,1292.6111810360926
0.0423827683125076,1.1833308299867278e-06,1292.6732496758416
0.042383696596351515,1.1846908191279688e-06,1292.7188735318405
0.04238462488019543,1.1860536284955798e-06,1292.7645555187846
0.04238555316403935,1.187419265421758e-06,1292.810295765218
0.04238648144788327,1.1887877377982231e-06,1292.8560944000794
0.04238740973172719,1.190159054870843e-06,1292.9019515527202
0.042388338015571105,1.1915332254493286e-06,1292.9478673528965
0.04238926629941502,1.1929102576979809e-06,1292.9938419307741
0.04239019458325894,1.194290160104988e-06,1293.0398754169346
0.04239112286710286,1.1956729415198125e-06,1293.085967942369
0.042392051150946776,1.1970586107012003e-06,1293.132119638478
0.042392979434790694,1.1984471763013424e-06,1293.1783306370799
0.04239446246154674,1.2006715811627035e-06,1293.2522807324335
0.042395945488302784,1.2029034367188058e-06,1293.326383066261
0.04239742851505883,1.205142779071321e-06,1293.4006381827423
0.042398911541814875,1.2073896446465597e-06,1293.4750466288215
0.04240181768911407,1.2118145708271778e-06,1293.6213045608968
0.04240472383641327,1.216268804780527e-06,1293.7681575684853
0.04240762998371247,1.2207526276295005e-06,1293.9156098614592
0.042410536131011665,1.2252663240407283e-06,1294.0636656921113
0.042416328493191345,1.2343530160896428e-06,1294.3605792580204
0.04242644384127713,1.2505156738832247e-06,1294.884981210575
0.04243655918936292,1.2670637084717859e-06,1295.417042054361
0.04244667453744871,1.2840105267076911e-06,1295.9569577326197
0.042456789885534495,1.3013701528835865e-06,1296.5049313908519
0.04246690523362028,1.3191572620674801e-06,1297.0611737354313
0.04247702058170607,1.337387218001177e-06,1297.6259033864985
0.04248713592979186,1.3560761130133078e-06,1298.199347255591
0.042497251277877644,1.375240811206728e-06,1298.7817409559557
0.04250736662596343,1.3948989945315927e-06,1299.3733292419904
0.04251748197404922,1.415069212404075e-06,1299.9743664749756
0.042527597322135006,1.4357709348132568e-06,1300.585117116299
0.042537712670220794,1.4570246093626453e-06,1301.205856251424
0.04254782801830658,1.4788517225059158e-06,1301.8368701478078
0.04255794336639237,1.5012748654389457e-06,1302.478456849507
0.04256500148292747,1.5172865549072246e-06,1302.9325596233093
0.042572059599462565,1.533608409694968e-06,1303.392070080557
0.042579117715997664,1.5502491749402062e-06,1303.8571006722407
0.04258617583253276,1.567217915537085e-06,1304.3277671778344
0.04259323394906786,1.5845240384029742e-06,1304.804188840822
0.04260029206560296,1.6021773028777497e-06,1305.2864885129593
0.04260735018213806,1.6201878422402826e-06,1305.7747927992805
0.042614408298673155,1.6385661774114173e-06,1306.2692322064127
0.04262146641520825,1.6573232390225981e-06,1306.7699412977931
0.04262852453174335,1.6764703841229607e-06,1307.2770588577562
0.04263558264827845,1.6960194204618111e-06,1307.7907280647948
0.04264264076481355,1.7159826220510183e-06,1308.3110966723182
0.04264969888134865,1.7363727627468915e-06,1308.8383172002068
0.042656756997883745,1.757203130744035e-06,1309.3725471354292
0.04266381511441884,1.7784875628135586e-06,1309.913949142868
0.04267087323095394,1.8002404647324503e-06,1310.4626912871731
0.04267577658823988,1.8156361500575674e-06,1310.8483214609867
0.042680679945525817,1.8312703722241948e-06,1311.2376377634234
0.042685583302811754,1.8471484965245222e-06,1311.6307015110706
0.04269048666009769,1.8632760466722531e-06,1312.027575469363
0.04269539001738363,1.8796587099074237e-06,1312.428323899827
0.042700293374669566,1.896302343823854e-06,1312.8330126097424
0.042705196731955504,1.9132129829963933e-06,1313.2417090015042
0.04271292641013347,1.9404283397799883e-06,1313.8942864250162
0.04272065608831143,1.968348061128451e-06,1314.5572744201754
0.04272838576648939,1.996998721199965e-06,1315.2309630950012
0.04273611544466736,2.026408221740919e-06,1315.9156541496127
0.04274384512284532,2.056605871924011e-06,1316.6116615121919
0.04275157480102328,2.087622476316546e-06,1317.3193119563753
0.042759304479201246,2.119490429328573e-06,1318.0389457569888
0.04276703415737921,2.1522438187321044e-06,1318.7709174222666
0.04277476383555717,2.185918535762312e-06,1319.515596490619
0.042782493513735136,2.2205523951641382e-06,1320.2733683711685
0.0427902231919131,2.2561852636824685e-06,1321.0446352298204
0.04279795287009106,2.2928591998977427e-06,1321.8298169370073
0.042805682548269025,2.3306186041892156e-06,1322.629352088429
0.04281341222644699,2.3695103825825915e-06,1323.4436991014718
0.04282114190462495,2.409584122988738e-06,1324.273337389135
0.042828871582802915,2.450892288352355e-06,1325.1187686183396
0.04283660126098088,2.4934904239553655e-06,1325.980518061947
0.04284433093915884,2.537437386290342e-06,1326.85913605454
0.042852060617336804,2.5827955872433736e-06,1327.7551995594852
0.04285752701000861,2.6157605297348505e-06,1328.399751222113
0.04286134033157825,2.639207231087578e-06,1328.8548499670892
0.042864109016409524,2.65646857996988e-06,1329.1881419904398
0.0428668777012408,2.6739337621489095e-06,1329.523878457724
0.042869646386072074,2.691606263285613e-06,1329.8620903994804
0.04287241507090335,2.709489648069819e-06,1330.202809406471
0.042875183755734625,2.727587563386621e-06,1330.5460676429395
0.0428779524405659,2.7459037368180227e-06,1330.8918978598808
0.042880721125397175,2.764441982502718e-06,1331.2403334089645
0.04288348981022845,2.78320619944489e-06,1331.5914082566676
0.042885434675938285,2.7965244102207906e-06,1331.83961793307
0.04288681684645189,2.8060591004075956e-06,1332.0168234357159
0.04288819901696549,2.815652324410905e-06,1332.1947058795256
0.0428895811874791,2.825304603146952e-06,1332.373269726923
0.0428909633579927,2.8350164615008373e-06,1332.5525194820254
0.04289234552850631,2.8447884317274585e-06,1332.7324596912338
0.04289372769901991,2.8546210491129567e-06,1332.913094943531
0.042894735474256,2.8618288010014353e-06,1333.0452414348576
0.04289574324949209,2.869069298168587e-06,1333.1777616994382
0.042896751024728175,2.8763427536613606e-06,1333.3106575599577
0.04289775879996426,2.8836493844466653e-06,1333.443930851699
0.04289876657520035,2.890989409613938e-06,1333.577583422671
0.04289977435043644,2.8983630505483446e-06,1333.711617133782
0.042900782125672526,2.9057705279570842e-06,1333.8460338588068
0.042901789900908614,2.9132120669707432e-06,1333.9808354846093
0.0429027976761447,2.920687892573501e-06,1334.1160239111503
0.04290380545138079,2.9281982352406897e-06,1334.251601051794
0.04290455208711005,2.9337848562711813e-06,1334.3522986105093
0.042905298722839304,2.9393906422620046e-06,1334.4532113784533
0.04290604535856856,2.9450156899110244e-06,1334.5543401480647
0.04290679199429782,2.950660094976372e-06,1334.6556857159287
0.042907538630027074,2.9563239521648873e-06,1334.757248882747
0.04290828526575633,2.962007358239939e-06,1334.859030453397
0.04290903190148559,2.967710411714782e-06,1334.9610312370005
0.042909778537214845,2.973433210551957e-06,1335.0632520469367
0.0429105251729441,2.9791758525926747e-06,1335.165693700843
0.04291127180867336,2.9849384372620864e-06,1335.2683570206516
0.042912018444402615,2.9907210651705934e-06,1335.3712428326382
0.04291315825391873,2.9995876717512046e-06,1335.5287386507566
0.04291429806343485,3.008501583506344e-06,1335.6867578962956
0.04291543787295097,3.017463165067358e-06,1335.8453035683083
0.04291657768246709,3.026472785290294e-06,1336.004378690204
0.04291874874141044,3.043768150818264e-06,1336.3088536525454
0.04292091980035379,3.0612417668616567e-06,1336.6152819031838
0.042923090859297144,3.078896293495888e-06,1336.9236850906932
0.04292683578129208,3.1097822056284468e-06,1337.4603643803712
0.04293058070328702,3.1412287906156097e-06,1338.0031007744474
0.04293432562528196,3.1732508379382533e-06,1338.5520127643636
0.0429380705472769,3.2058636526995014e-06,1339.1072221489726
0.04294181546927184,3.2390830769530375e-06,1339.6688541585656
0.04294556039126678,3.272925512955837e-06,1340.2370375768962
0.0429513232199355,3.326259890684339e-06,1341.1244840597717
0.04295708604860422,3.3811747318448373e-06,1342.028259751258
0.04296284887727295,3.4377384544785216e-06,1342.9488878007242
0.04296861170594167,3.4960234207080186e-06,1343.8869154147726
0.04297437453461039,3.556106203662571e-06,1344.8429153670122
0.04298013736327912,3.6180678960185553e-06,1345.8174874914005
0.04298590019194784,3.6819944418430876e-06,1346.8112602919316
0.04299166302061656,3.747977009106486e-06,1347.8248927508444
0.04299742584928529,3.81611238035987e-06,1348.8590763089485
0.04300318867795401,3.886503393940206e-06,1349.914536977746
0.043008951506622733,3.959259414252843e-06,1350.9920375954378
0.04301471433529146,4.034496862428661e-06,1352.092380269076
0.04301893298209148,4.09121846200108e-06,1352.9128467078147
0.04302201856549333,4.13361905208141e-06,1353.5211841799378
0.043025104148895175,4.176814927849346e-06,1354.1366365053304
0.04302818973229702,4.220827810034005e-06,1354.7593477042642
0.04303127531569887,4.265680200981192e-06,1355.3894659541659
0.04303436089910072,4.311395426328812e-06,1356.0271437496845
0.043037446482502566,4.3579976615884816e-06,1356.6725380678643
0.04303970758866148,4.392725265763178e-06,1357.1504735355245
0.04304135087834641,4.4182771375094286e-06,1357.5005112654292
0.04304299416803134,4.444097069694311e-06,1357.8528433781755
0.04304463745771627,4.4701891466208915e-06,1358.2074957992431
0.0430462807474012,4.496557532075167e-06,1358.564494870648
0.043047924037086134,4.523206473221869e-06,1358.9238673597374
0.043049567326771065,4.550140301870538e-06,1359.2856404679205
0.04305075889332682,4.569850996112516e-06,1359.5494830870177
0.04305195045988257,4.589715519821537e-06,1359.8146131302688
0.04305314202643832,4.609735613201883e-06,1360.0810414129176
0.04305433359299407,4.6299130433732505e-06,1360.348778879292
0.04305552515954982,4.650249604499357e-06,1360.617836604813
0.04305671672610557,4.670747117081678e-06,1360.8882257981136
0.043057908292661325,4.691407427195486e-06,1361.1599578028745
0.043059099859217076,4.7122324120366865e-06,1361.43304410018
0.04306029142577283,4.7332239746933394e-06,1361.7074963105517
0.04306148299232858,4.754384050277958e-06,1361.983326196304
0.04306267455888433,4.775714596850858e-06,1362.2605456634221
0.043063533419433184,4.791196127011579e-06,1362.4612291859985
0.04306439227998204,4.80676801499841e-06,1362.662645454088
0.04306525114053089,4.822431021878847e-06,1362.8647990691331
0.043066110001079745,4.838185922625963e-06,1363.0676946736426
0.0430669688616286,4.8540335006552295e-06,1363.2713369517044
0.04306782772217745,4.869974544384861e-06,1363.475730629363
0.04306868658272631,4.8860098521966455e-06,1363.6808804750926
0.04306954544327516,4.902140233842345e-06,1363.8867913003505
0.043070404303824014,4.918366506992551e-06,1364.0934679600887
0.04307126316437287,4.934689497088475e-06,1364.3009153532305
0.04307212202492172,4.9511100399643915e-06,1364.509138423184
0.04307343001901883,4.976306885327223e-06,1364.8277513666508
0.04307473801311594,5.001734984485218e-06,1365.148192781981
0.04307604600721305,5.027397419463158e-06,1365.47048074248
0.04307735400131016,5.053297326499353e-06,1365.7946335754864
0.04307961146026218,5.098565779141655e-06,1366.3585281394046
0.0430818689192142,5.144567939780238e-06,1366.9281305272218
0.04308412637816622,5.19132113896553e-06,1367.5035405566634
0.04308638383711824,5.238843248721667e-06,1368.0848605375368
0.04308864129607026,5.287152705150998e-06,1368.6721953558954
0.04309212556403629,5.363305512435852e-06,1369.5907718185226
0.04309560983200232,5.441452254154514e-06,1370.5243423600448
0.04309909409996835,5.521669400060195e-06,1371.4733316913348
0.04310257836793438,5.604037334562057e-06,1372.4381817956075
0.04310606263590041,5.688640596520936e-06,1373.4193528921874
0.04310954690386644,5.7755681446746455e-06,1374.4173243787277
0.04311303117183247,5.864913649114419e-06,1375.4325958365926
0.0431165154397985,5.9567758102141016e-06,1376.4656881532148
0.04311999970776453,6.051258694562806e-06,1377.5171447429177
0.043123483975730556,6.148472104645441e-06,1378.587532837257
0.043126968243696585,6.248531975508635e-06,1379.6774448494377
0.043130452511662615,6.351560810967439e-06,1380.7874998374784
0.043133936779628644,6.457688147133751e-06,1381.918345082889
0.04313742104759467,6.5670510678332515e-06,1383.0706577897593
0.0431399274197597,6.647802063710713e-06,1383.9132334745575
0.043141715579393745,6.70651394173576e-06,1384.521530110348
0.04314350373902779,6.766166407544867e-06,1385.1359094931904
0.043145291898661835,6.8267815038505294e-06,1385.7564767684107
0.04314708005829588,6.888381958772143e-06,1386.3833396797927
0.043148868217929924,6.950991215039726e-06,1387.016608655443
0.04315065637756397,7.014633451964267e-06,1387.65639689557
0.043151897223053765,7.059416525724261e-06,1388.1042534895662
0.04315277684373642,7.091475944062108e-06,1388.4236906225547
0.04315365646441907,7.123798757746787e-06,1388.744767554215
0.043154536085101725,7.156388125953038e-06,1389.0674987894572
0.04315541570578438,7.18924725513534e-06,1389.3918990161205
0.04315629532646703,7.222379404129496e-06,1389.717983108109
0.043157174947149685,7.255787880634643e-06,1390.0457661281853
0.04315779167715823,7.2793782212792615e-06,1390.2766065721942
0.04315840840716678,7.303107230330214e-06,1390.5082949953808
0.04315902513717533,7.326976093816486e-06,1390.7408367605376
0.04315964186718388,7.350986013978226e-06,1390.9742372788012
0.04316025859719243,7.375138207235108e-06,1391.2085020102406
0.043160875327200976,7.3994339043677995e-06,1391.443636464514
0.043161492057209525,7.423874346522307e-06,1391.6796462012294
0.04316210878721807,7.4484607925342355e-06,1391.9165368307067
0.04316272551722662,7.473194512766091e-06,1392.1543140143983
0.04316334224723517,7.4980767977059425e-06,1392.3929834658286
0.043163784266166474,7.516002395156007e-06,1392.5645932942416
0.04316422628509778,7.534005456499798e-06,1392.7366665617922
0.04316466830402908,7.552086472385463e-06,1392.9092054222024
0.04316511032296039,7.570245935436304e-06,1393.0822120434618
0.04316555234189169,7.588484339790126e-06,1393.2556886078662
0.043165994360822996,7.6068021854350865e-06,1393.429637312203
0.0431664363797543,7.625199978394301e-06,1393.604060367937
0.043166878398685604,7.643678227693353e-06,1393.7789600013068
0.04316732041761691,7.662237445275405e-06,1393.954338453414
0.04316776243654821,7.680878148243828e-06,1394.1301979803648
0.04316820445547952,7.69960085910787e-06,1394.3065408534264
0.04316864647441082,7.718406104271367e-06,1394.483369359158
0.043169088493342125,7.737294413809925e-06,1394.6606857995273
0.04316953051227343,7.756266322600297e-06,1394.838492492046
0.043169972531204734,7.775322370675628e-06,1395.0167917699157
0.04317041455013604,7.794463102546356e-06,1395.195585982169
0.04317085656906734,7.813689066940507e-06,1395.374877493805
0.0431715946871739,7.845985611180114e-06,1395.6753876881974
0.04317233280528046,7.87852397928882e-06,1395.9773024352323
0.04317307092338702,7.911306816737448e-06,1396.280633051899
0.04317380904149358,7.944336807358632e-06,1396.5853909853356
0.043175442557263896,8.018327265831954e-06,1397.264977948331
0.04317707607303421,8.093571826447587e-06,1397.9517403318305
0.04317870958880453,8.17010169040896e-06,1398.645809322295
0.043180343104574845,8.247949094278658e-06,1399.3473195462457
0.04318197662034516,8.327147352264815e-06,1400.056409195442
0.04318361013611548,8.407730899901906e-06,1400.7732201472154
0.043185243651885794,8.489735341341401e-06,1401.497898089715
0.04318687716765611,8.573197499733843e-06,1402.2305926555273
0.043188510683426426,8.658155469633289e-06,1402.9714575627572
0.04319014419919674,8.744648672093092e-06,1403.7206507622818
0.04319177771496706,8.832717912739466e-06,1404.478334591033
0.04319423687587363,8.968366702945774e-06,1405.6353641115338
0.0431966960367802,9.107834161444975e-06,1406.8126054975985
0.043199155197686766,9.251279236257077e-06,1408.010673960832
0.043201614358593335,9.398869784475587e-06,1409.230211797697
0.043204073519499904,9.550783162800736e-06,1410.4718900211365
0.04320653268040647,9.707206894317408e-06,1411.73640997978
0.04320899184131304,9.868339409260542e-06,1413.0245051042841
0.04321145100221961,1.0034390870702596e-05,1414.3369428624387
0.04321391016312618,1.0205584032225693e-05,1415.6745268920204
0.04321636932403275,1.0382155202432603e-05,1417.0380992701585
0.04321815500421817,1.0513882208221617e-05,1418.0450235471253
0.043219451089514915,1.0611408619377569e-05,1418.7849443491928
0.04322074717481166,1.0710591866477194e-05,1419.5326530295279
0.04322204326010841,1.081147349688326e-05,1420.2882920734369
0.043223339345405155,1.0914096451242578e-05,1421.052007719481
0.0432246354307019,1.1018505122680003e-05,1421.823950091623
0.0432255763938218,1.1095451137907365e-05,1422.3896253415044
0.04322625460900278,1.1151520108158041e-05,1422.8001186404126
0.04322693282418375,1.120810689996054e-05,1423.2129610687766
0.043227611039364726,1.1265218553215849e-05,1423.6281759325987
0.0432282892545457,1.1322862237164167e-05,1424.0457868700098
0.043228967469726674,1.1381045249344795e-05,1424.4658178574127
0.04322964568490765,1.1439775023122163e-05,1424.88829321611
0.04323014782654497,1.1483614494353424e-05,1425.2026778043899
0.04323064996818229,1.1527760950312324e-05,1425.5184259873777
0.04323115210981961,1.157221755572008e-05,1425.8355480137163
0.043231654251456926,1.1616987518200756e-05,1426.1540542426987
0.043232156393094245,1.1662074087357029e-05,1426.4739551457249
0.043232658534731565,1.1707480558331459e-05,1426.7952613078842
0.043233160676368884,1.1753210273631505e-05,1427.1179834296458
0.043233662818006204,1.1799266621584133e-05,1427.4421323285198
0.04323416495964352,1.184565303641204e-05,1427.7677189406922
0.04323466710128084,1.189237300088668e-05,1428.094754322722
0.04323516924291816,1.1939430047747322e-05,1428.4232496533061
0.04323567138455548,1.1986827759209785e-05,1428.7532162350603
0.0432361735261928,1.2034569767360627e-05,1429.084665496306
0.04323667566783012,1.2082659756007897e-05,1429.4176089928967
0.04323744280363061,1.2156808569433588e-05,1429.9291677697058
0.043238209939431095,1.223179185387715e-05,1430.4442835875209
0.04323897707523158,1.2307623473458219e-05,1430.9629994374136
0.04323974421103207,1.2384317599115973e-05,1431.4853590586256
0.04324051134683256,1.2461888717937895e-05,1432.0114069557396
0.04324210329803851,1.2625726290321845e-05,1433.1150211438273
0.04324369524924446,1.2793541761159054e-05,1434.2351303908667
0.04324528720045041,1.2965478720036076e-05,1435.3721661482273
0.043246879151656356,1.3141687716840393e-05,1436.5265762267552
